year,semester,month,lon_grid,lat_grid,value [ng/L]
2016,H1,5,-2,55,0.515
2016,H1,5,-1,42,
2016,H1,5,-1,43,
2016,H1,5,-1,44,
2016,H1,5,-1,45,
2016,H1,5,-1,46,180.0
2016,H1,5,-1,48,1.7
2016,H1,5,-1,49,1.6
2016,H1,5,-1,50,1.7449999999999999
2016,H1,5,-1,51,4.2725
2016,H1,5,-1,52,10.0
2016,H1,5,-1,53,0.8049999999999999
2016,H1,5,-1,54,1.1275
2016,H1,5,0,42,
2016,H1,5,0,43,
2016,H1,5,0,44,
2016,H1,5,0,45,
2016,H1,5,0,46,
2016,H1,5,0,48,1.4
2016,H1,5,0,49,4.550000000000001
2016,H1,5,0,50,2.13
2016,H1,5,0,51,10.0
2016,H1,5,0,52,10.0
2016,H1,5,1,42,
2016,H1,5,1,43,
2016,H1,5,1,44,
2016,H1,5,1,45,
2016,H1,5,1,48,4.4
2016,H1,5,1,49,3.15
2016,H1,5,1,50,
2016,H1,5,2,42,
2016,H1,5,2,43,
2016,H1,5,2,44,
2016,H1,5,2,45,
2016,H1,5,2,47,3.0
2016,H1,5,2,48,6.0
2016,H1,5,2,49,3.0
2016,H1,5,3,43,
2016,H1,5,3,44,
2016,H1,5,3,45,
2016,H1,5,3,47,1.0
2016,H1,5,3,48,2.0
2016,H1,5,3,49,2.0
2016,H1,5,4,43,
2016,H1,5,4,44,
2016,H1,5,4,45,
2016,H1,5,4,46,
2016,H1,5,4,47,1.5
2016,H1,5,4,48,2.0
2016,H1,5,4,49,1.5
2016,H1,5,4,50,
2016,H1,5,5,43,27.6
2016,H1,5,5,44,
2016,H1,5,5,45,
2016,H1,5,5,46,
2016,H1,5,5,47,2.0
2016,H1,5,5,48,3.0
2016,H1,5,5,49,1.1
2016,H1,5,6,43,21.3
2016,H1,5,6,44,
2016,H1,5,6,45,
2016,H1,5,6,46,
2016,H1,5,6,47,
2016,H1,5,6,48,
2016,H1,5,6,50,8.0
2016,H1,5,6,51,6.0
2016,H1,5,7,43,
2016,H1,5,7,44,
2016,H1,5,7,47,
2016,H1,5,7,48,1.75
2016,H1,5,7,49,
2016,H1,5,7,50,
2016,H1,5,7,51,9.0
2016,H1,5,7,52,
2016,H1,5,8,41,
2016,H1,5,8,42,
2016,H1,5,8,47,
2016,H1,5,8,48,2.8
2016,H1,5,8,49,2.0
2016,H1,5,8,50,2.0
2016,H1,5,8,51,10.6
2016,H1,5,8,52,
2016,H1,5,8,55,0.54
2016,H1,5,8,56,0.32999999999999996
2016,H1,5,9,42,
2016,H1,5,9,47,2.0
2016,H1,5,9,48,1.75
2016,H1,5,9,49,2.5
2016,H1,5,9,50,
2016,H1,5,9,51,
2016,H1,5,9,55,0.44
2016,H1,5,9,56,0.305
2016,H1,5,10,48,2.5
2016,H1,5,10,55,4.05
2016,H1,5,10,57,0.13
2016,H1,5,11,44,
2016,H1,5,11,45,17.0
2016,H1,5,11,48,1.0
2016,H1,5,11,49,1.0
2016,H1,5,11,50,2.0
2016,H1,5,11,54,0.48
2016,H1,5,11,55,0.9450000000000001
2016,H1,5,12,44,
2016,H1,5,12,45,
2016,H1,5,12,48,1.75
2016,H1,5,12,49,1.0
2016,H1,5,12,55,3.5
2016,H1,5,13,48,2.0
2016,H1,5,21,55,
2016,H1,5,21,56,
2016,H1,5,22,56,
2016,H1,5,23,54,
2016,H1,5,25,54,
2016,H1,6,-6,50,0.815
2016,H1,6,-5,50,1.685
2016,H1,6,-5,53,1.77
2016,H1,6,-4,53,10.0
2016,H1,6,-3,50,0.4765
2016,H1,6,-3,51,1.73
2016,H1,6,-3,52,10.0
2016,H1,6,-3,53,10.0
2016,H1,6,-3,54,6.83
2016,H1,6,-2,43,
2016,H1,6,-2,44,
2016,H1,6,-2,48,3.1
2016,H1,6,-2,49,1.55
2016,H1,6,-2,50,0.7489999999999999
2016,H1,6,-2,51,2.5875000000000004
2016,H1,6,-2,52,10.0
2016,H1,6,-2,53,10.0
2016,H1,6,-2,54,2.11
2016,H1,6,-2,55,1.14
2016,H1,6,-1,42,
2016,H1,6,-1,43,
2016,H1,6,-1,44,
2016,H1,6,-1,45,
2016,H1,6,-1,47,
2016,H1,6,-1,48,5.0
2016,H1,6,-1,49,1.65
2016,H1,6,-1,50,1.77
2016,H1,6,-1,51,4.955
2016,H1,6,-1,52,10.0
2016,H1,6,-1,53,4.695
2016,H1,6,-1,54,1.175
2016,H1,6,0,42,
2016,H1,6,0,43,
2016,H1,6,0,44,
2016,H1,6,0,45,
2016,H1,6,0,48,6.0
2016,H1,6,0,49,5.3
2016,H1,6,0,50,2.18
2016,H1,6,0,51,8.8825
2016,H1,6,0,52,10.0
2016,H1,6,0,53,10.0
2016,H1,6,1,42,
2016,H1,6,1,43,
2016,H1,6,1,44,
2016,H1,6,1,45,
2016,H1,6,1,48,2.7
2016,H1,6,1,49,3.7
2016,H1,6,1,50,
2016,H1,6,1,52,10.0
2016,H1,6,2,42,
2016,H1,6,2,43,
2016,H1,6,2,44,
2016,H1,6,2,45,
2016,H1,6,2,48,3.0
2016,H1,6,2,49,3.0
2016,H1,6,3,43,
2016,H1,6,3,44,
2016,H1,6,3,47,2.0
2016,H1,6,3,48,1.75
2016,H1,6,3,49,2.0
2016,H1,6,3,50,2.0
2016,H1,6,4,43,
2016,H1,6,4,44,30.8
2016,H1,6,4,45,
2016,H1,6,4,46,
2016,H1,6,4,47,
2016,H1,6,4,48,1.5
2016,H1,6,4,49,1.0
2016,H1,6,4,50,1.205
2016,H1,6,5,43,
2016,H1,6,5,44,
2016,H1,6,5,45,20.2
2016,H1,6,5,46,
2016,H1,6,5,47,
2016,H1,6,5,48,3.0
2016,H1,6,5,49,2.05
2016,H1,6,6,43,34.0
2016,H1,6,6,44,
2016,H1,6,6,45,
2016,H1,6,6,46,
2016,H1,6,6,47,1.1
2016,H1,6,6,48,1.85
2016,H1,6,6,49,2.9
2016,H1,6,6,50,10.0
2016,H1,6,6,51,6.0
2016,H1,6,7,43,25.15
2016,H1,6,7,44,
2016,H1,6,7,47,2.5
2016,H1,6,7,48,1.6
2016,H1,6,7,49,2.75
2016,H1,6,7,50,6.0
2016,H1,6,7,51,6.0
2016,H1,6,7,52,5.2
2016,H1,6,8,41,
2016,H1,6,8,42,
2016,H1,6,8,47,
2016,H1,6,8,48,2.0
2016,H1,6,8,49,2.0
2016,H1,6,8,50,
2016,H1,6,8,51,6.0
2016,H1,6,8,52,6.5
2016,H1,6,8,55,0.69
2016,H1,6,8,56,0.82
2016,H1,6,9,42,
2016,H1,6,9,47,1.0
2016,H1,6,9,48,1.25
2016,H1,6,9,49,3.0
2016,H1,6,9,55,0.45
2016,H1,6,9,56,0.415
2016,H1,6,10,55,0.87
2016,H1,6,10,57,0.8
2016,H1,6,11,45,22.0
2016,H1,6,11,54,6.4
2016,H1,6,11,55,1.7
2016,H1,6,12,44,
2016,H1,6,12,45,
2016,H1,6,12,55,4.1
2016,H1,6,15,56,30.0
2016,H1,6,21,55,
2016,H1,6,21,56,
2016,H1,6,22,56,
2016,H1,6,23,54,
2016,H1,6,24,54,
2016,H1,6,25,54,
2016,H2,7,-6,50,0.85
2016,H2,7,-5,50,1.865
2016,H2,7,-5,53,0.765
2016,H2,7,-4,53,10.0
2016,H2,7,-3,50,0.514
2016,H2,7,-3,51,1.8199999999999998
2016,H2,7,-3,52,10.0
2016,H2,7,-3,53,10.0
2016,H2,7,-3,54,5.01
2016,H2,7,-2,43,
2016,H2,7,-2,44,
2016,H2,7,-2,45,
2016,H2,7,-2,48,
2016,H2,7,-2,49,1.4
2016,H2,7,-2,50,0.82375
2016,H2,7,-2,51,2.8200000000000003
2016,H2,7,-2,52,10.0
2016,H2,7,-2,53,10.0
2016,H2,7,-2,54,2.3899999999999997
2016,H2,7,-2,55,0.525
2016,H2,7,-1,42,
2016,H2,7,-1,43,
2016,H2,7,-1,44,
2016,H2,7,-1,45,
2016,H2,7,-1,46,
2016,H2,7,-1,48,2.45
2016,H2,7,-1,49,1.8
2016,H2,7,-1,50,2.005
2016,H2,7,-1,51,4.960000000000001
2016,H2,7,-1,52,10.0
2016,H2,7,-1,53,3.2824999999999998
2016,H2,7,-1,54,1.13
2016,H2,7,0,42,
2016,H2,7,0,43,
2016,H2,7,0,44,
2016,H2,7,0,45,
2016,H2,7,0,46,
2016,H2,7,0,48,1.65
2016,H2,7,0,49,2.6500000000000004
2016,H2,7,0,50,2.36
2016,H2,7,0,51,10.0
2016,H2,7,0,52,10.0
2016,H2,7,1,42,
2016,H2,7,1,43,
2016,H2,7,1,44,
2016,H2,7,1,45,
2016,H2,7,1,48,6.1
2016,H2,7,1,49,3.4749999999999996
2016,H2,7,1,50,
2016,H2,7,1,52,15.0
2016,H2,7,2,42,
2016,H2,7,2,43,
2016,H2,7,2,44,
2016,H2,7,2,45,
2016,H2,7,2,47,2.0
2016,H2,7,2,48,5.0
2016,H2,7,2,49,2.0
2016,H2,7,3,43,
2016,H2,7,3,44,
2016,H2,7,3,45,
2016,H2,7,3,47,2.0
2016,H2,7,3,48,1.0
2016,H2,7,3,49,2.0
2016,H2,7,4,43,30.6
2016,H2,7,4,44,36.7
2016,H2,7,4,45,29.05
2016,H2,7,4,46,
2016,H2,7,4,47,1.0
2016,H2,7,4,48,2.0
2016,H2,7,4,49,1.0
2016,H2,7,4,50,
2016,H2,7,5,43,
2016,H2,7,5,44,
2016,H2,7,5,45,
2016,H2,7,5,46,
2016,H2,7,5,47,3.0
2016,H2,7,5,48,2.0
2016,H2,7,5,49,
2016,H2,7,6,43,
2016,H2,7,6,44,
2016,H2,7,6,45,
2016,H2,7,6,46,
2016,H2,7,6,47,
2016,H2,7,6,48,
2016,H2,7,6,50,
2016,H2,7,6,51,6.0
2016,H2,7,7,43,28.1
2016,H2,7,7,44,
2016,H2,7,7,47,
2016,H2,7,7,48,2.3
2016,H2,7,7,50,
2016,H2,7,7,51,5.8
2016,H2,7,8,41,
2016,H2,7,8,42,
2016,H2,7,8,47,1.0
2016,H2,7,8,48,2.2
2016,H2,7,8,49,2.5
2016,H2,7,8,50,2.0
2016,H2,7,8,55,0.52
2016,H2,7,8,56,0.59
2016,H2,7,9,42,
2016,H2,7,9,47,1.0
2016,H2,7,9,48,2.25
2016,H2,7,9,49,3.0
2016,H2,7,9,51,
2016,H2,7,9,55,0.4
2016,H2,7,9,56,0.675
2016,H2,7,10,45,
2016,H2,7,10,55,1.65
2016,H2,7,10,57,0.34
2016,H2,7,11,45,25.0
2016,H2,7,11,55,0.87
2016,H2,7,12,45,
2016,H2,7,12,55,3.4
2016,H2,7,21,55,
2016,H2,7,21,56,
2016,H2,7,22,56,
2016,H2,7,23,54,
2016,H2,7,24,54,
2016,H2,7,25,54,
2016,H2,8,-8,39,1.41
2016,H2,8,-7,41,0.41
2016,H2,8,-6,50,2.0700000000000003
2016,H2,8,-5,41,1.7
2016,H2,8,-5,50,2.5475000000000003
2016,H2,8,-5,53,1.125
2016,H2,8,-4,39,7.09
2016,H2,8,-4,40,8.21
2016,H2,8,-4,42,15.0
2016,H2,8,-4,53,10.0
2016,H2,8,-3,50,0.83675
2016,H2,8,-3,51,2.325
2016,H2,8,-3,52,10.0
2016,H2,8,-3,53,10.0
2016,H2,8,-3,54,5.25
2016,H2,8,-2,43,
2016,H2,8,-2,44,
2016,H2,8,-2,45,
2016,H2,8,-2,48,3.6
2016,H2,8,-2,49,1.9500000000000002
2016,H2,8,-2,50,1.11
2016,H2,8,-2,51,2.74
2016,H2,8,-2,52,10.0
2016,H2,8,-2,53,10.0
2016,H2,8,-2,54,2.3200000000000003
2016,H2,8,-2,55,0.91
2016,H2,8,-1,42,
2016,H2,8,-1,43,
2016,H2,8,-1,44,
2016,H2,8,-1,45,
2016,H2,8,-1,48,1.95
2016,H2,8,-1,49,1.65
2016,H2,8,-1,50,2.75
2016,H2,8,-1,51,5.0
2016,H2,8,-1,52,10.05
2016,H2,8,-1,53,1.0
2016,H2,8,-1,54,0.84
2016,H2,8,0,42,
2016,H2,8,0,43,
2016,H2,8,0,44,
2016,H2,8,0,45,
2016,H2,8,0,48,2.0
2016,H2,8,0,49,2.4
2016,H2,8,0,50,2.935
2016,H2,8,0,51,10.0
2016,H2,8,0,52,10.0
2016,H2,8,1,42,
2016,H2,8,1,43,1.0
2016,H2,8,1,44,
2016,H2,8,1,45,
2016,H2,8,1,48,3.5
2016,H2,8,1,49,2.3
2016,H2,8,1,50,1.35
2016,H2,8,2,42,
2016,H2,8,2,43,
2016,H2,8,2,44,
2016,H2,8,2,45,
2016,H2,8,2,48,3.0
2016,H2,8,2,49,3.25
2016,H2,8,3,43,
2016,H2,8,3,44,
2016,H2,8,3,47,2.0
2016,H2,8,3,48,2.0
2016,H2,8,3,49,2.0
2016,H2,8,3,50,2.0
2016,H2,8,4,43,
2016,H2,8,4,44,29.6
2016,H2,8,4,45,21.8
2016,H2,8,4,46,
2016,H2,8,4,47,
2016,H2,8,4,48,1.0
2016,H2,8,4,49,1.9000000000000001
2016,H2,8,4,50,1.8
2016,H2,8,5,43,22.0
2016,H2,8,5,44,
2016,H2,8,5,45,
2016,H2,8,5,46,21.1
2016,H2,8,5,47,23.200000000000003
2016,H2,8,5,48,4.6
2016,H2,8,5,49,1.4
2016,H2,8,6,43,36.3
2016,H2,8,6,44,
2016,H2,8,6,45,27.8
2016,H2,8,6,46,
2016,H2,8,6,47,11.55
2016,H2,8,6,48,3.3
2016,H2,8,6,49,2.4
2016,H2,8,6,50,
2016,H2,8,6,51,6.0
2016,H2,8,6,52,
2016,H2,8,7,43,42.8
2016,H2,8,7,44,
2016,H2,8,7,47,5.95
2016,H2,8,7,48,1.875
2016,H2,8,7,49,2.65
2016,H2,8,7,50,6.0
2016,H2,8,7,51,7.0
2016,H2,8,8,41,
2016,H2,8,8,42,
2016,H2,8,8,47,2.0
2016,H2,8,8,48,1.7
2016,H2,8,8,49,3.0
2016,H2,8,8,50,5.0
2016,H2,8,8,51,
2016,H2,8,8,55,0.36
2016,H2,8,8,56,0.63
2016,H2,8,9,42,
2016,H2,8,9,47,6.0
2016,H2,8,9,48,1.0
2016,H2,8,9,49,4.0
2016,H2,8,9,50,2.0
2016,H2,8,9,51,
2016,H2,8,9,55,0.18
2016,H2,8,9,56,0.265
2016,H2,8,10,48,2.0
2016,H2,8,10,55,1.405
2016,H2,8,10,57,0.21
2016,H2,8,11,45,29.0
2016,H2,8,11,48,4.0
2016,H2,8,11,49,2.5
2016,H2,8,11,50,4.0
2016,H2,8,11,55,0.92
2016,H2,8,12,44,
2016,H2,8,12,48,3.25
2016,H2,8,12,49,4.0
2016,H2,8,12,55,7.0
2016,H2,8,13,48,3.0
2016,H2,8,21,55,5.0
2016,H2,8,21,56,
2016,H2,8,22,56,
2016,H2,8,23,54,
2016,H2,8,24,54,
2016,H2,8,25,54,
2016,H2,8,25,60,1.0
2016,H2,9,-9,40,
2016,H2,9,-8,38,
2016,H2,9,-6,50,1.62
2016,H2,9,-5,50,1.3450000000000002
2016,H2,9,-5,53,0.785
2016,H2,9,-4,53,10.0
2016,H2,9,-3,40,
2016,H2,9,-3,50,0.5605
2016,H2,9,-3,51,2.77
2016,H2,9,-3,52,10.0
2016,H2,9,-3,53,10.0
2016,H2,9,-3,54,5.577500000000001
2016,H2,9,-2,43,
2016,H2,9,-2,44,
2016,H2,9,-2,45,
2016,H2,9,-2,48,1.0
2016,H2,9,-2,49,2.7
2016,H2,9,-2,50,1.33
2016,H2,9,-2,51,2.8075
2016,H2,9,-2,52,10.0
2016,H2,9,-2,53,10.0
2016,H2,9,-2,54,2.1500000000000004
2016,H2,9,-2,55,0.935
2016,H2,9,-1,42,
2016,H2,9,-1,43,
2016,H2,9,-1,44,
2016,H2,9,-1,45,
2016,H2,9,-1,46,47.0
2016,H2,9,-1,48,2.0
2016,H2,9,-1,49,1.9500000000000002
2016,H2,9,-1,50,2.1950000000000003
2016,H2,9,-1,51,4.73
2016,H2,9,-1,52,13.350000000000001
2016,H2,9,-1,53,3.04
2016,H2,9,-1,54,0.57
2016,H2,9,0,42,
2016,H2,9,0,43,
2016,H2,9,0,44,
2016,H2,9,0,45,
2016,H2,9,0,46,
2016,H2,9,0,48,2.0
2016,H2,9,0,49,7.8
2016,H2,9,0,50,2.5149999999999997
2016,H2,9,0,51,9.99
2016,H2,9,0,52,10.0
2016,H2,9,0,53,10.0
2016,H2,9,1,42,
2016,H2,9,1,43,
2016,H2,9,1,44,
2016,H2,9,1,45,
2016,H2,9,1,48,6.1
2016,H2,9,1,49,2.95
2016,H2,9,1,50,
2016,H2,9,1,52,10.0
2016,H2,9,2,42,
2016,H2,9,2,43,
2016,H2,9,2,44,81.0
2016,H2,9,2,45,
2016,H2,9,2,47,2.0
2016,H2,9,2,48,4.0
2016,H2,9,2,49,2.5
2016,H2,9,3,43,
2016,H2,9,3,44,
2016,H2,9,3,45,
2016,H2,9,3,47,3.0
2016,H2,9,3,48,2.75
2016,H2,9,3,49,2.0
2016,H2,9,4,43,
2016,H2,9,4,44,36.9
2016,H2,9,4,45,30.9
2016,H2,9,4,46,
2016,H2,9,4,47,1.0
2016,H2,9,4,48,2.0
2016,H2,9,4,49,2.0
2016,H2,9,5,43,32.0
2016,H2,9,5,44,
2016,H2,9,5,45,
2016,H2,9,5,46,
2016,H2,9,5,47,1.5
2016,H2,9,5,48,3.0
2016,H2,9,5,49,
2016,H2,9,6,43,29.8
2016,H2,9,6,44,
2016,H2,9,6,45,22.8
2016,H2,9,6,46,
2016,H2,9,6,47,29.3
2016,H2,9,6,48,
2016,H2,9,6,50,
2016,H2,9,6,51,6.9
2016,H2,9,7,43,30.1
2016,H2,9,7,44,
2016,H2,9,7,47,
2016,H2,9,7,48,1.0
2016,H2,9,7,50,10.0
2016,H2,9,7,51,7.5
2016,H2,9,7,52,5.0
2016,H2,9,8,41,
2016,H2,9,8,42,
2016,H2,9,8,47,2.0
2016,H2,9,8,48,3.0
2016,H2,9,8,49,3.0
2016,H2,9,8,50,4.0
2016,H2,9,8,51,
2016,H2,9,8,52,5.75
2016,H2,9,8,55,0.48
2016,H2,9,8,56,
2016,H2,9,9,42,
2016,H2,9,9,47,1.0
2016,H2,9,9,48,2.5
2016,H2,9,9,49,2.0
2016,H2,9,9,51,
2016,H2,9,9,55,0.27
2016,H2,9,9,56,0.2
2016,H2,9,10,55,1.4
2016,H2,9,10,57,0.85
2016,H2,9,11,45,174.25
2016,H2,9,11,55,0.44
2016,H2,9,12,45,
2016,H2,9,12,55,1.1
2016,H2,9,15,56,2028.85
2016,H2,9,15,59,90.13
2016,H2,9,17,59,26.215
2016,H2,9,21,55,
2016,H2,9,21,56,
2016,H2,9,22,56,
2016,H2,9,23,54,
2016,H2,9,24,54,
2016,H2,9,25,54,
2016,H2,10,-6,50,1.65
2016,H2,10,-5,50,1.345
2016,H2,10,-4,53,10.0
2016,H2,10,-3,50,0.28400000000000003
2016,H2,10,-3,51,1.5055
2016,H2,10,-3,52,10.0
2016,H2,10,-3,53,10.0
2016,H2,10,-3,54,6.172499999999999
2016,H2,10,-2,43,
2016,H2,10,-2,44,
2016,H2,10,-2,48,7.2
2016,H2,10,-2,49,2.1
2016,H2,10,-2,50,0.876
2016,H2,10,-2,51,2.8975
2016,H2,10,-2,52,10.0
2016,H2,10,-2,53,10.0
2016,H2,10,-2,54,1.69
2016,H2,10,-2,55,0.99
2016,H2,10,-1,42,
2016,H2,10,-1,43,
2016,H2,10,-1,44,
2016,H2,10,-1,45,
2016,H2,10,-1,48,3.6
2016,H2,10,-1,49,1.5
2016,H2,10,-1,50,3.22
2016,H2,10,-1,51,4.1
2016,H2,10,-1,52,10.0
2016,H2,10,-1,53,1.7349999999999999
2016,H2,10,-1,54,0.92
2016,H2,10,0,42,
2016,H2,10,0,43,
2016,H2,10,0,44,
2016,H2,10,0,45,
2016,H2,10,0,48,1.5
2016,H2,10,0,49,4.7
2016,H2,10,0,50,1.46
2016,H2,10,0,51,10.0
2016,H2,10,0,52,10.0
2016,H2,10,1,42,
2016,H2,10,1,43,
2016,H2,10,1,44,
2016,H2,10,1,45,
2016,H2,10,1,48,4.0
2016,H2,10,1,49,5.5
2016,H2,10,1,52,10.0
2016,H2,10,2,42,
2016,H2,10,2,43,
2016,H2,10,2,44,
2016,H2,10,2,45,
2016,H2,10,2,48,4.0
2016,H2,10,2,49,3.0
2016,H2,10,3,43,
2016,H2,10,3,44,
2016,H2,10,3,47,3.0
2016,H2,10,3,48,2.0
2016,H2,10,3,49,2.0
2016,H2,10,3,50,3.0
2016,H2,10,4,43,
2016,H2,10,4,44,
2016,H2,10,4,45,35.7
2016,H2,10,4,46,
2016,H2,10,4,47,
2016,H2,10,4,48,2.0
2016,H2,10,4,49,2.0
2016,H2,10,4,50,1.6
2016,H2,10,4,51,3.1
2016,H2,10,5,43,39.1
2016,H2,10,5,44,
2016,H2,10,5,45,
2016,H2,10,5,46,
2016,H2,10,5,47,
2016,H2,10,5,48,2.0
2016,H2,10,5,49,2.2
2016,H2,10,5,51,3.2
2016,H2,10,5,52,4.1
2016,H2,10,6,43,
2016,H2,10,6,44,
2016,H2,10,6,45,20.0
2016,H2,10,6,46,
2016,H2,10,6,47,2.0
2016,H2,10,6,48,2.2
2016,H2,10,6,49,3.9
2016,H2,10,6,50,
2016,H2,10,6,51,7.0
2016,H2,10,7,43,
2016,H2,10,7,44,
2016,H2,10,7,47,4.6
2016,H2,10,7,48,2.25
2016,H2,10,7,49,1.65
2016,H2,10,7,50,6.0
2016,H2,10,7,51,6.0
2016,H2,10,7,52,6.6
2016,H2,10,8,41,
2016,H2,10,8,47,2.0
2016,H2,10,8,48,2.7
2016,H2,10,8,49,3.0
2016,H2,10,8,50,4.0
2016,H2,10,8,51,
2016,H2,10,8,55,0.17
2016,H2,10,8,56,0.375
2016,H2,10,9,42,
2016,H2,10,9,47,2.0
2016,H2,10,9,48,2.0
2016,H2,10,9,49,3.5
2016,H2,10,9,50,2.0
2016,H2,10,9,51,
2016,H2,10,9,55,
2016,H2,10,9,56,0.375
2016,H2,10,10,48,1.75
2016,H2,10,10,55,0.42
2016,H2,10,10,57,0.35
2016,H2,10,11,45,21.0
2016,H2,10,11,49,1.0
2016,H2,10,11,54,0.7450000000000001
2016,H2,10,11,55,0.56
2016,H2,10,12,45,
2016,H2,10,12,47,1.0
2016,H2,10,12,48,6.0
2016,H2,10,12,49,1.0
2016,H2,10,12,55,1.9500000000000002
2016,H2,10,13,48,3.0
2016,H2,10,16,48,2.7
2016,H2,10,21,55,
2016,H2,10,21,56,
2016,H2,10,22,56,
2016,H2,10,23,54,
2016,H2,10,24,54,
2016,H2,10,25,54,
2016,H2,10,25,61,0.1
2016,H2,11,-8,39,
2016,H2,11,-7,41,0.9
2016,H2,11,-6,50,0.7
2016,H2,11,-5,41,4.3
2016,H2,11,-5,50,1.0
2016,H2,11,-4,39,5.07
2016,H2,11,-4,40,4.61
2016,H2,11,-4,42,20.0
2016,H2,11,-4,53,10.0
2016,H2,11,-3,40,
2016,H2,11,-3,50,0.3715
2016,H2,11,-3,51,1.4
2016,H2,11,-3,52,10.0
2016,H2,11,-3,53,10.0
2016,H2,11,-3,54,10.95
2016,H2,11,-2,43,
2016,H2,11,-2,44,
2016,H2,11,-2,45,
2016,H2,11,-2,48,
2016,H2,11,-2,49,1.6
2016,H2,11,-2,50,1.0325
2016,H2,11,-2,51,7.858750000000001
2016,H2,11,-2,52,10.0
2016,H2,11,-2,53,10.0
2016,H2,11,-2,54,1.62
2016,H2,11,-2,55,0.515
2016,H2,11,-1,42,
2016,H2,11,-1,43,
2016,H2,11,-1,44,
2016,H2,11,-1,45,
2016,H2,11,-1,46,111.0
2016,H2,11,-1,48,2.3
2016,H2,11,-1,49,1.4
2016,H2,11,-1,50,1.6600000000000001
2016,H2,11,-1,51,8.69875
2016,H2,11,-1,52,10.0
2016,H2,11,-1,53,5.68
2016,H2,11,-1,54,2.54
2016,H2,11,0,42,
2016,H2,11,0,43,
2016,H2,11,0,44,
2016,H2,11,0,45,
2016,H2,11,0,46,
2016,H2,11,0,48,1.2
2016,H2,11,0,49,6.05
2016,H2,11,0,50,2.375
2016,H2,11,0,51,7.465
2016,H2,11,0,52,10.0
2016,H2,11,0,53,10.0
2016,H2,11,1,42,
2016,H2,11,1,43,
2016,H2,11,1,44,
2016,H2,11,1,45,
2016,H2,11,1,48,4.1
2016,H2,11,1,49,1.9
2016,H2,11,1,50,1.1
2016,H2,11,1,52,10.0
2016,H2,11,2,42,
2016,H2,11,2,43,28.5
2016,H2,11,2,44,
2016,H2,11,2,45,
2016,H2,11,2,47,2.0
2016,H2,11,2,48,6.0
2016,H2,11,2,49,3.0
2016,H2,11,3,43,
2016,H2,11,3,44,49.0
2016,H2,11,3,45,
2016,H2,11,3,47,2.0
2016,H2,11,3,48,2.0
2016,H2,11,3,49,2.0
2016,H2,11,4,43,
2016,H2,11,4,44,
2016,H2,11,4,45,
2016,H2,11,4,46,
2016,H2,11,4,47,2.0
2016,H2,11,4,48,2.0
2016,H2,11,4,49,2.0
2016,H2,11,5,43,
2016,H2,11,5,44,
2016,H2,11,5,45,
2016,H2,11,5,46,
2016,H2,11,5,47,2.0
2016,H2,11,5,48,3.0
2016,H2,11,5,49,
2016,H2,11,5,51,4.4
2016,H2,11,6,43,84.7
2016,H2,11,6,44,
2016,H2,11,6,45,22.5
2016,H2,11,6,46,
2016,H2,11,6,47,
2016,H2,11,6,48,
2016,H2,11,6,50,4.4
2016,H2,11,6,51,4.95
2016,H2,11,7,43,
2016,H2,11,7,44,
2016,H2,11,7,47,
2016,H2,11,7,48,3.0
2016,H2,11,7,50,5.2
2016,H2,11,7,51,8.0
2016,H2,11,7,52,5.7
2016,H2,11,8,41,
2016,H2,11,8,42,
2016,H2,11,8,47,1.5
2016,H2,11,8,48,1.0
2016,H2,11,8,49,3.5
2016,H2,11,8,50,4.7
2016,H2,11,8,51,12.0
2016,H2,11,8,52,8.15
2016,H2,11,8,55,0.47
2016,H2,11,8,56,0.42
2016,H2,11,9,42,
2016,H2,11,9,47,2.0
2016,H2,11,9,48,1.5
2016,H2,11,9,49,3.0
2016,H2,11,9,51,
2016,H2,11,9,55,0.38
2016,H2,11,9,56,0.6499999999999999
2016,H2,11,10,55,0.47
2016,H2,11,10,57,0.07
2016,H2,11,11,45,15.75
2016,H2,11,11,48,2.0
2016,H2,11,11,50,2.0
2016,H2,11,11,54,0.34
2016,H2,11,12,47,1.0
2016,H2,11,12,48,1.0
2016,H2,11,12,55,1.4
2016,H2,11,13,48,1.9
2016,H2,11,15,59,3.15
2016,H2,11,17,59,3.15
2016,H2,11,18,59,3.15
2016,H2,11,21,55,
2016,H2,11,21,56,
2016,H2,11,21,61,1.24
2016,H2,11,21,63,0.21
2016,H2,11,22,56,
2016,H2,11,22,60,0.55
2016,H2,11,23,54,
2016,H2,11,23,60,0.31
2016,H2,11,23,63,0.12
2016,H2,11,24,60,7.37
2016,H2,11,24,65,0.1
2016,H2,11,24,68,0.1
2016,H2,11,25,54,
2016,H2,11,25,60,0.5449999999999999
2016,H2,11,25,65,2.8
2016,H2,11,26,60,0.1
2016,H2,12,-6,50,0.775
2016,H2,12,-5,50,1.237
2016,H2,12,-4,53,10.0
2016,H2,12,-3,50,0.279
2016,H2,12,-3,51,1.165
2016,H2,12,-3,52,10.0
2016,H2,12,-3,53,10.0
2016,H2,12,-3,54,6.855
2016,H2,12,-2,43,
2016,H2,12,-2,44,
2016,H2,12,-2,48,2.6
2016,H2,12,-2,49,2.0
2016,H2,12,-2,50,1.0425
2016,H2,12,-2,51,2.3
2016,H2,12,-2,52,10.0
2016,H2,12,-2,53,4.98
2016,H2,12,-2,54,1.52
